Date,Day,5p,6p,7p,8p,9p,10p
2017-03-24,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-25,Saturday,MSNBC Live,,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell,,
2017-03-26,Sunday,MSNBC Live,MSNBC Live,Meet the Press,,,
2017-03-27,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-28,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-29,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-30,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-03-31,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-01,Saturday,MSNBC Live,Dateline Extra,Dateline Extra,,,
2017-04-02,Sunday,MSNBC Live,MSNBC Live,,Meet the Press,,
2017-04-03,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-04,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-05,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-06,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-07,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-08,Saturday,MSNBC Live,,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell,,
2017-04-09,Sunday,MSNBC Live,MSNBC Live,,Meet the Press,,
2017-04-10,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-11,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-12,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-13,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-14,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-15,Saturday,MSNBC Live,,,,,
2017-04-16,Sunday,MSNBC Live,MSNBC Live,MSNBC Joy Reid,Meet the Press,,
2017-04-17,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-18,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-19,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-20,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-21,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-22,Saturday,MSNBC Live,MSNBC Joy Reid,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell,,
2017-04-23,Sunday,MSNBC Live,MSNBC Live,MSNBC Joy Reid,Meet the Press,,
2017-04-24,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-25,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-26,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-27,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-28,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-04-29,Saturday,,,,,MSNBC Live: White House Correspondents' Dinner,MSNBC Live: White House Correspondents' Dinner
2017-04-30,Sunday,MSNBC Live,MSNBC Live,Meet the Press,,,
2017-05-01,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-02,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-03,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-04,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-05,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-06,Saturday,MSNBC Live,MSNBC Joy Reid,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell,,
2017-05-07,Sunday,MSNBC Live,MSNBC Live,Meet the Press,The Profile in Courage Award: Barack Obama,The Profile in Courage Award: Barack Obama,
2017-05-08,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-09,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-10,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-11,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-12,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-13,Saturday,MSNBC Live,MSNBC Joy Reid,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell,,
2017-05-14,Sunday,MSNBC Live,MSNBC Live,Meet the Press,,,
2017-05-15,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-16,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-17,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-18,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-19,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-20,Saturday,MSNBC Live,MSNBC Joy Reid,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell,,
2017-05-21,Sunday,The Point With Ari Melber (2 hours),,,,,
2017-05-22,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-23,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-24,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-25,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-26,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-27,Saturday,All In With Chris Hayes,MSNBC Joy Reid,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell,,
2017-05-28,Sunday,AM Joy (2 hours),,Meet the Press,,,
2017-05-29,Monday,,,,,,
2017-05-30,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-05-31,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-06-01,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-06-02,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-06-03,Saturday,MSNBC Live,MSNBC Joy Reid,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell,,
2017-06-04,Sunday,The Point With Ari Melber (2 hours),,Meet the Press,,,
2017-06-05,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-06-06,Tuesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-06-07,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-06-08,Thursday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-06-09,Friday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-06-10,Saturday,MSNBC Live,,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell,,
2017-06-11,Sunday,The Point With Ari Melber (2 hours),,MSNBC Joy Reid,,,
2017-06-12,Monday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-06-13,Tuesday,,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2017-06-14,Wednesday,MTP Daily,For the Record With Greta,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
