Date,Day,5p,6p,7p,8p,9p,10p
2016-11-27,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2016-11-28,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-11-29,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2016-11-30,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-12-01,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-12-02,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-12-03,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,,,
2016-12-04,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2016-12-05,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-12-06,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,The Messy Truth With Van Jones,CNN Tonight With Don Lemon
2016-12-07,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,The Legacy of Barack Obama (2 hours),
2016-12-08,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-12-09,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Tonight With Don Lemon,
2016-12-10,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,The Eighties,The Eighties,The Eighties
2016-12-11,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2016-12-12,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-12-13,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2016-12-14,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-12-15,Thursday,Situation Room With Wolf Blitzer,,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-12-16,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2016-12-17,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,,,
2016-12-18,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2016-12-19,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Special Report,CNN Tonight With Don Lemon
2016-12-20,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Special Report,CNN Tonight With Don Lemon
2016-12-21,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Special Report,CNN Tonight With Don Lemon
2016-12-22,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2016-12-23,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,
2016-12-24,Saturday,,,,,,
2016-12-25,Sunday,,,,,,
2016-12-26,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,The Legacy of Barack Obama (2 hours),
2016-12-27,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,"All the Best, All the Worst 2016",CNN Tonight With Don Lemon
2016-12-28,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2016-12-29,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,
2016-12-30,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,"All the Best, All the Worst 2016",,
2016-12-31,Saturday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,"All the Best, All the Worst 2016",,,
2017-01-01,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2017-01-02,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,The Legacy of Barack Obama (2 hours),
2017-01-03,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-01-04,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-01-05,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-01-06,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-01-07,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,,,The Eighties
2017-01-08,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2017-01-09,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Town Hall ( Bernie Sanders),CNN Tonight With Don Lemon
2017-01-10,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-01-11,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,The Messy Truth With Van Jones,CNN Tonight With Don Lemon
2017-01-12,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Town Hall: Paul Ryan,CNN Tonight With Don Lemon
2017-01-13,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,AC 360 Special: History Made: The Legacy of Michelle Obama,CNN Tonight With Don Lemon
2017-01-14,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,The Legacy of Barack Obama (2 hours),,AC 360 Special: History Made: The Legacy of Michelle Obama
2017-01-15,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2017-01-16,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Special Report,CNN Tonight With Don Lemon
2017-01-17,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-01-18,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Films: The End: The Final Days of the Obama White House (2 hours),
2017-01-19,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-01-20,Friday,,,Inaugural Ball (6 hours),,,
2017-01-21,Saturday,Situation Room With Wolf Blitzer,Smerconish,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-01-22,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Films: The End: The Final Days of the Obama White House (2 hours),,CNN Newsroom With Poppy Harlow
2017-01-23,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-01-24,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-01-25,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,The Messy Truth With Van Jones,CNN Tonight With Don Lemon
2017-01-26,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-01-27,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-01-28,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow,The Eighties,The Eighties (2 hours),
2017-01-29,Sunday,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,CNN Newsroom With Poppy Harlow,,,
2017-01-30,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,CNN Tonight With Don Lemon
2017-01-31,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-02-01,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-02-02,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-02-03,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-02-04,Saturday,CNN Newsroom With Poppy Harlow,Smerconish,CNN Newsroom With Poppy Harlow and John Berman,CNN Newsroom With Poppy Harlow and John Berman,CNN Special Report,
2017-02-05,Sunday,CNN Newsroom With Poppy Harlow and John Berman,CNN Newsroom With Poppy Harlow and John Berman,,,,
2017-02-06,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-02-07,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Debate Night In America: Bernie Sanders vs Ted Cruz (1 hours),
2017-02-08,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-02-09,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,The Messy Truth With Van Jones,
2017-02-10,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Smerconish,CNN Tonight With Don Lemon
2017-02-11,Saturday,CNN Newsroom,Smerconish,CNN Newsroom,CNN Newsroom,,The Seventies
2017-02-12,Sunday,CNN Newsroom,CNN Newsroom,CNN Newsroom,,,
2017-02-13,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-02-14,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-02-15,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-02-16,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,
2017-02-17,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Smerconish,CNN Tonight With Don Lemon
2017-02-18,Saturday,CNN Newsroom,Smerconish,CNN Newsroom,CNN Newsroom,,
2017-02-19,Sunday,CNN Newsroom,CNN Newsroom,CNN Newsroom,The Eighties (2 hours),,The Eighties
2017-02-20,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-02-21,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-02-22,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,Debate Night: Democratic Leadership Debate (1 hours)
2017-02-23,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,
2017-02-24,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,
2017-02-25,Saturday,CNN Newsroom,Smerconish,CNN Newsroom,CNN Newsroom,,
2017-02-26,Sunday,CNN Newsroom,CNN Newsroom,CNN Newsroom,,,
2017-02-27,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-02-28,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Presidential Address (1 hours),
2017-03-01,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Town Hall: John McCain and Lindsey Graham,CNN Tonight With Don Lemon
2017-03-02,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,
2017-03-03,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-03-04,Saturday,CNN Newsroom,Smerconish,CNN Newsroom,CNN Newsroom,,
2017-03-05,Sunday,CNN Newsroom,CNN Newsroom,CNN Newsroom,CNN Newsroom,,
2017-03-06,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-03-07,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-03-08,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,The Messy Truth with Van Jones,CNN Tonight With Don Lemon
2017-03-09,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,
2017-03-10,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Special Report: Melania Trump: The Making of a First Lady,CNN Tonight With Don Lemon
2017-03-11,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Special Report: Melania Trump: The Making of a First Lady,
2017-03-12,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-03-13,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Special Report,CNN Tonight With Don Lemon
2017-03-14,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-03-15,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,CNN Town Hall: Health Care,CNN Tonight With Don Lemon
2017-03-16,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,The Messy Truth with Van Jones,
2017-03-17,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-03-18,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-03-19,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-03-20,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-03-21,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-03-22,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-03-23,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-03-24,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-03-25,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,The Eighties (2 hours),
2017-03-26,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2017-03-27,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,,Anderson Cooper 360,CNN Tonight With Don Lemon
2017-03-28,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
